95178333,,,,,,,
94775369,June,None,,,,,
94775369,27,None,,,,,
94775369,),None,,,,,
94775369,Please,None,,,,,
94775369,share,None,,,,,
94775369,:,None,,,,,
94775369,how,None,,,,,
94775369,to,None,,,,,
94775369,help,None,,,,,
94775369,those,,,,,,Person
94775369,affected,,,,,,Person
94775369,by,,,,,,Person
94775369,the,,,,,,Person
94775369,#,,,,,,Person
94775369,WaldoCanyonFire,,,,,,Person
94775369,#,,,,,,Person
94775369,FlagstaffFire,,,,,,Person
94775369,#,,,,,,Person
94775369,HighParkFire,,,,,,Person
94775369,htt,None,,,,,
94775369,...,None,,,,,
90418862,,,,,,,
90418862,RT,None,,,,,
90418862,@,None,,,,,
90418862,denverpost,,,,,Organization,
90418862,:,None,,,,,
90418862,#,None,,,,,
90418862,HighParkFire,None,,,,,
90418862,",",None,,,,,
90418862,at,None,,,,,
90418862,14,None,,,,,
90418862,",",None,,,,,
90418862,0,None,,,,,
90418862,acres,None,,,,,
90418862,(,None,,,,,
90418862,22,None,,,,,
90418862,sq,None,,,,,
90418862,0,None,,,,,
90418862,miles,None,,,,,
90418862,"),",None,,,,,
90418862,is,None,,,,,
90418862,roughly,None,,,,,
90418862,the,None,,,,,
90418862,same,None,,,,,
90418862,size,None,,,,,
90418862,as,None,,,,,
90418862,the,,,,Location,,
90418862,city,,,,Location,,
90418862,of,,,,Location,,
90418862,#,,,,Location,,
90418862,Boulder,,,,Location,,
90418862,(,None,,,,,
90418862,24,None,,,,,
90418862,sq,None,,,,,
90418862,0,None,,,,,
90418862,miles,None,,,,,
90418862,):,None,,,,,
90418862,http://t,None,,,,,
90418862,...,None,,,,,
94573421,,,,,,,
94573421,RT,None,,,,,
94573421,@,None,,,,,
94573421,KRDONC13,,,,,Organization,
94573421,:,None,,,,,
94573421,Douglas,,,Facility,Location,,
94573421,Valley,,,Facility,Location,,
94573421,housing,,,Facility,Location,,
94573421,area,,,Facility,Location,,
94573421,at,,,Facility,Location,,
94573421,the,,,Facility,Location,,
94573421,Air,,,Facility,Location,,
94573421,Force,,,Facility,Location,,
94573421,Academy,,,Facility,Location,,
94573421,is,None,,,,,
94573421,now,None,,,,,
94573421,on,None,,,,,
94573421,mandatory,None,,,,,
94573421,evacuation,None,,,,,
94573421,0,None,,,,,
94573421,#,None,,,,,
94573421,WaldoCanyonFire,None,,,,,
74585880,,,,,,,
74585880,Snow,None,,,,,
74585880,reported,None,,,,,
74585880,in,None,,,,,
74585880,#,None,,,,,
74585880,LowerNorthForkFire,,,,Location,,
74585880,area,,,,Location,,
74585880,-,None,,,,,
74585880,hooray,None,,,,,
74585880,!,None,,,,,
74585880,Overcast,None,,,,,
74585880,",",None,,,,,
74585880,much,None,,,,,
74585880,cooler,None,,,,,
74585880,in,None,,,,,
74585880,east,,,,Location,,
74585880,central,,,,Location,,
74585880,#,,,,Location,,
74585880,Boulder,,,,Location,,
74585880,",",None,,,,,
74585880,no,None,,,,,
74585880,precip,None,,,,,
74585880,yet,None,,,,,
74585880,0,None,,,,,
74585880,#,None,,,,,
74585880,Colorado,None,,,,,
74091057,,,,,,,
74091057,#,None,,,,,
74091057,COFire,None,,,,,
74091057,RT,None,,,,,
74091057,@,None,,,,,
74091057,MIFMU,,,,,Organization,
74091057,:,None,,,,,
74091057,Fire,None,,,,,
74091057,Weather,None,,,,,
74091057,Watch,None,,,,,
74091057,means,None,,,,,
74091057,that,None,,,,,
74091057,critical,None,,,,,
74091057,fire,None,,,,,
74091057,weather,None,,,,,
74091057,conditions,None,,,,,
74091057,are,None,,,,,
74091057,forecast,None,,,,,
74091057,to,None,,,,,
74091057,occur,None,,,,,
74091057,0,None,,,,,
74091057,http://t.co/M6dvuZ3J,None,,,,,
90836388,,,,,,,
90836388,BLM,,,,,Organization,
90836388,Announces,None,,,,,
90836388,Fire,None,,,,,
90836388,Restrictions,None,,,,,
90836388,in,None,,,,,
90836388,#,None,,,,,
90836388,NM,,,,Location,,
90836388,-,None,,,,,
90836388,No,None,,,,,
90836388,chainsawing,None,,,,,
90836388,",",None,,,,,
90836388,welding,None,,,,,
90836388,",",None,,,,,
90836388,smoking,None,,,,,
90836388,",",None,,,,,
90836388,open,None,,,,,
90836388,fires,None,,,,,
90836388,(,None,,,,,
90836388,see,None,,,,,
90836388,link,None,,,,,
90836388,for,None,,,,,
90836388,specifics,None,,,,,
90836388,).,None,,,,,
90836388,#,None,,,,,
90836388,NMFirehttp://t.co/JZTmWKGz,None,,,,,
94513518,,,,,,,
94513518,RT,None,,,,,
94513518,@,None,,,,,
94513518,JStuStudios,,,,,Organization,Person
94513518,:,None,,,,,
94513518,Get,None,,,,,
94513518,#,None,,,,,
94513518,WaldoFire,None,,,,,
94513518,#,None,,,,,
94513518,WaldoCanyonFire,None,,,,,
94513518,trending,None,,,,,
94513518,so,None,,,,,
94513518,more,,,,,,Person
94513518,people,,,,,,Person
94513518,can,None,,,,,
94513518,pray,None,,,,,
94513518,!,None,,,,,
94513518,Please,None,,,,,
94513518,RT,None,,,,,
94513518,!,None,,,,,
94550854,,,,,,,
94550854,RT,None,,,,,
94550854,@,None,,,,,
94550854,Greenmarketguy,,,,,,Person
94550854,:,None,,,,,
94550854,What,None,,,,,
94550854,does,None,,,,,
94550854,it,None,,,,,
94550854,take,None,,,,,
94550854,for,None,,,,,
94550854,National,,,,,Organization,
94550854,Media,,,,,Organization,
94550854,to,None,,,,,
94550854,cover,None,,,,,
94550854,something,None,,,,,
94550854,?,None,,,,,
94550854,Clearly,None,,,,,
94550854,the,None,,,,,
94550854,Colorado,,,,Location,,
94550854,Springs,,,,Location,,
94550854,wild,None,,,,,
94550854,fires,None,,,,,
94550854,don,None,,,,,
94550854,',None,,,,,
94550854,t,None,,,,,
94550854,make,None,,,,,
94550854,the,None,,,,,
94550854,cut,None,,,,,
94550854,0,None,,,,,
94550854,...,None,,,,,
95080313,,,,,,,
95080313,RT,None,,,,,
95080313,@,None,,,,,
95080313,CSFDPIO,,,,,Organization,
95080313,:,None,,,,,
95080313,Cheyenne,,,Facility,Location,Organization,
95080313,Mtn,,,Facility,Location,Organization,
95080313,Animal,,,Facility,,Organization,
95080313,Shelter,,,Facility,,Organization,
95080313,needs,None,,,,,
95080313,wire,,Artifact,,,,
95080313,pet,,Artifact,,,,
95080313,crates,,Artifact,,,,
95080313,0,None,,,,,
95080313,444,None,,,,,
95080313,-,None,,,,,
95080313,7918,None,,,,,
95080313,#,None,,,,,
95080313,WaldoCanyonFire,None,,,,,
94601307,,,,,,,
94601307,32,,,,,,Person
94601307,",",,,,,,Person
94601307,0,,,,,,Person
94601307,people,,,,,,Person
94601307,have,None,,,,,
94601307,been,None,,,,,
94601307,forced,None,,,,,
94601307,from,None,,,,,
94601307,their,,,Facility,,,Person
94601307,homes,,,Facility,,,
94601307,in,,,Facility,,,
94601307,Colorado,,,Facility,Location,,
94601307,Springs,,,Facility,Location,,
94601307,please,None,,,,,
94601307,pray,None,,,,,
94601307,for,None,,,,,
94601307,Colorado,,,,Location,Organization,
94601307,#,None,,,,,
94601307,WaldoCanyonFire,None,,,,,
97359351,,,,,,,
97359351,Waldo,,,,Location,,
97359351,Canyon,,,,Location,,
97359351,Fire,None,,,,,
97359351,still,None,,,,,
97359351,at,None,,,,,
97359351,98,None,,,,,
97359351,%,None,,,,,
97359351,containment,None,,,,,
97359351,as,None,,,,,
97359351,of,None,,,,,
97359351,last,None,,,,,
97359351,night,None,,,,,
97359351,-,None,,,,,
97359351,waiting,None,,,,,
97359351,for,None,,,,,
97359351,morning,None,,,,,
97359351,update,None,,,,,
97359351,0,None,,,,,
97359351,Hopeful,None,,,,,
97359351,0,None,,,,,
97359351,#,None,,,,,
97359351,WaldoCanyonFire,None,,,,,
97359351,#,None,,,,,
97359351,COFire,None,,,,,
97359351,#,None,,,,,
97359351,ColoradoSprings,None,,,,,
95664317,,,,,,,
95664317,The,,,,Location,Organization,
95664317,National,,,,Location,Organization,
95664317,Weather,,,,Location,Organization,
95664317,Service,,,,Location,Organization,
95664317,in,,,,Location,Organization,
95664317,Pueblo,,,,Location,Organization,
95664317,has,None,,,,,
95664317,joined,None,,,,,
95664317,the,None,,,,,
95664317,world,None,,,,,
95664317,of,None,,,,,
95664317,Twitter,None,,,,,
95664317,0,None,,,,,
95664317,Sort,None,,,,,
95664317,of,None,,,,,
95664317,",",None,,,,,
95664317,read,None,,,,,
95664317,more:http://t.co/jaiKoozk#WaldoCanyonFire,None,,,,,
96051702,,,,,,,
96051702,RT,None,,,,,
96051702,@,None,,,,,
96051702,mayorstevebach,,,,,,Person
96051702,:,None,,,,,
96051702,#,None,,,,,
96051702,WaldoCanyonFire,None,,,,,
96051702,Hot,None,,,,,
96051702,spots,None,,,,,
96051702,exist,None,,,,,
96051702,in,None,,,,,
96051702,burned,,,,Location,,
96051702,areas,,,,Location,,
96051702,on,,,,Location,,
96051702,Blodgett,,,,Location,,
96051702,Peak,,,,Location,,
96051702,0,None,,,,,
96051702,Firefighters,,,,,,Person
96051702,aware,None,,,,,
96051702,",",None,,,,,
96051702,pls,None,,,,,
96051702,don,None,,,,,
96051702,',None,,,,,
96051702,t,None,,,,,
96051702,call,None,,,,,
96051702,911,None,,,,,
96051702,",",None,,,,,
96051702,they,,,,,,Person
96051702,may,None,,,,,
96051702,...,None,,,,,
94602627,,,,,,,
94602627,Holy,None,,,,,
94602627,sh,None,,,,,
94602627,*,None,,,,,
94602627,t,None,,,,,
94602627,0,None,,,,,
94602627,This,None,,,,,
94602627,is,None,,,,,
94602627,what,None,,,,,
94602627,my,,,,Location,,Person
94602627,hometown,,,,Location,,
94602627,looks,None,,,,,
94602627,like,None,,,,,
94602627,right,None,,,,,
94602627,now,None,,,,,
94602627,0,None,,,,,
94602627,Via,None,,,,,
94602627,@,None,,,,,
94602627,PaigeIam,,,,,,Person
94602627,@,None,,,,,
94602627,kurtisalee,,,,,,Person
94602627,:,None,,,,,
94602627,#,None,,,,,
94602627,WaldoCanyonFire,None,,,,,
94602627,http://t.co/HLbIOVoP,None,,,,,
95268836,,,,,,,
95268836,RT,None,,,,,
95268836,@,None,,,,,
95268836,denverpost,,,,,Organization,
95268836,:,None,,,,,
95268836,All,,Artifact,,,,
95268836,8,,Artifact,,,,
95268836,Air,,Artifact,,,Organization,
95268836,Force,,Artifact,,,Organization,
95268836,firefighting,,Artifact,,,,
95268836,helicopters,,Artifact,,,,
95268836,activated,None,,,,,
95268836,at,None,,,,,
95268836,once,None,,,,,
95268836,for,None,,,,,
95268836,first,None,,,,,
95268836,time,None,,,,,
95268836,since,None,,,,,
95268836,2008,None,,,,,
95268836,:,None,,,,,
95268836,http://t.co/D83uFBFU,,,,Location,,
95268836,#,None,,,,,
95268836,WaldoCanyonFire,None,,,,,
94827917,,,,,,,
94827917,Lots,None,,,,,
94827917,of,None,,,,,
94827917,thunder,None,,,,,
94827917,and,None,,,,,
94827917,wind,None,,,,,
94827917,",",None,,,,,
94827917,but,None,,,,,
94827917,no,None,,,,,
94827917,rain,None,,,,,
94827917,yet,None,,,,,
94827917,...,None,,,,,
94827917,got,None,,,,,
94827917,real,None,,,,,
94827917,Smokey,None,,,,,
94827917,for,None,,,,,
94827917,a,None,,,,,
94827917,bit,None,,,,,
94827917,in,None,,,,,
94827917,Gleneagle,,,,Location,,
94827917,0,None,,,,,
94827917,#,None,,,,,
94827917,WaldoCanyonFire,None,,,,,
94510936,,,,,,,
94510936,RT,None,,,,,
94510936,@,None,,,,,
94510936,MrsGarcia33,,,,,,Person
94510936,:,None,,,,,
94510936,#,None,,,,,
94510936,ColoradoSprings,None,,,,,
94510936,:,None,,,,,
94510936,Here,None,,,,,
94510936,is,None,,,,,
94510936,a,,Artifact,,Location,,
94510936,great,,Artifact,,Location,,
94510936,website,,Artifact,,Location,,
94510936,for,,Artifact,,,,
94510936,#,,Artifact,,,,
94510936,WaldoCanyonFire,,Artifact,,,,
94510936,updates,,Artifact,,,,
94510936,0,None,,,,,
94510936,http://t.co/VYPUzbN0,,Artifact,,Location,,
93930080,,,,,,,
93930080,RT,None,,,,,
93930080,@,None,,,,,
93930080,CandaceSalima,,,,,,Person
93930080,:,None,,,,,
93930080,"\""@",None,,,,,
93930080,LarimerSheriff,,,,,,Person
93930080,:,None,,,,,
93930080,#,None,,,,,
93930080,HighParkFire,None,,,,,
93930080,-,None,,,,,
93930080,Glacier,,,,Location,,Person
93930080,View,,,,Location,,Person
93930080,residents,,,,,,Person
93930080,need,None,,,,,
93930080,to,None,,,,,
93930080,attend,None,,,,,
93930080,5,None,,,,,
93930080,:,None,,,,,
93930080,0,None,,,,,
93930080,p,None,,,,,
93930080,0,None,,,,,
93930080,m,None,,,,,
93930080,0,None,,,,,
93930080,briefing,None,,,,,
93930080,at,None,,,,,
93930080,the,,,Facility,,,
93930080,Ranch,,,Facility,,,
93930080,2,None,,,,,
93930080,receive,None,,,,,
93930080,sta,None,,,,,
93930080,...,None,,,,,
94420548,,,,,,,
94420548,@,None,,,,,
94420548,CBSDenver,,,,,Organization,
94420548,this,None,,,,,
94420548,is,None,,,,,
94420548,so,None,,,,,
94420548,sad,None,,,,,
94420548,0,None,,,,,
94420548,I,,,,,,Person
94420548,',None,,,,,
94420548,m,None,,,,,
94420548,a,,,,,,Person
94420548,CSpring,,,,Location,,Person
94420548,native,,,,,,Person
94420548,with,,,,,,Person
94420548,a,,,,,,Person
94420548,broken,,,,,,Person
94420548,heart,,,,,,Person
94420548,#,None,,,,,
94420548,WaldoCanyonFire,None,,,,,
82503831,,,,,,,
82503831,Gerou,,,,,,Person
82503831,asks,None,,,,,
82503831,people,,,,,,Person
82503831,affected,,,,,,Person
82503831,by,,,,,,Person
82503831,the,,,,,,Person
82503831,#,,,,,,Person
82503831,LowerNorthForkFire,,,,,,Person
82503831,to,None,,,,,
82503831,stand,None,,,,,
82503831,0,None,,,,,
82503831,Dozens,,,,,,Person
82503831,do,None,,,,,
82503831,0,None,,,,,
82503831,#,None,,,,,
82503831,coleg,None,,,,,
94449978,,,,,,,
94449978,RT,None,,,,,
94449978,@,None,,,,,
94449978,ScottPtolemy,,,,,,Person
94449978,:,None,,,,,
94449978,Please,None,,,,,
94449978,send,None,,,,,
94449978,your,None,,,,,
94449978,thoughts,None,,,,,
94449978,and,None,,,,,
94449978,prayers,None,,,,,
94449978,to,None,,,,,
94449978,my,,,,,Organization,Person
94449978,old,,,,,Organization,
94449978,camp,,,,,Organization,
94449978,in,,,,,Organization,
94449978,Colorado,,,,Location,Organization,
94449978,",",None,,,,,
94449978,@,None,,,,,
94449978,eaglelakecamps,,,,,Organization,
94449978,",",None,,,,,
94449978,as,None,,,,,
94449978,they,,,,,Organization,
94449978,battle,None,,,,,
94449978,the,None,,,,,
94449978,@,None,,,,,
94449978,WaldoCanyonFire,None,,,,,
94449978,...,None,,,,,
94947848,,,,,,,
94947848,Tvspy,,,,,Organization,
94947848,wrote,None,,,,,
94947848,this,None,,,,,
94947848,article,None,,,,,
94947848,about,None,,,,,
94947848,my,None,,,,,
94947848,work,None,,,,,
94947848,@,None,,,,,
94947848,kktv11news,,,,,Organization,
94947848,during,None,,,,,
94947848,the,None,,,,,
94947848,#,None,,,,,
94947848,waldocanyonfire,None,,,,,
94947848,http://t.co/HT3Tliww,,,,Location,,
79512270,,,,,,,
79512270,#,None,,,,,
79512270,COfire,None,,,,,
79512270,MT,None,,,,,
79512270,@,None,,,,,
79512270,nature_careers,,,,,Organization,
79512270,:,None,,,,,
79512270,TNC,None,,,,,
79512270,:,None,,,,,
79512270,So,None,,,,,
79512270,0,None,,,,,
79512270,Rockies,None,,,,,
79512270,Wildland,None,,,,,
79512270,Fire,None,,,,,
79512270,Module,None,,,,,
79512270,CSU,,,,,Organization,Person
79512270,Intern,,,,,,Person
79512270,#,None,,,,,
79512270,ColoradoJobs,None,,,,,
79512270,http://t.co/aVnAZxiU,None,,,,,
79512270,#,None,,,,,
79512270,internship,None,,,,,
79512270,#,None,,,,,
79512270,Job,None,,,,,
94493587,,,,,,,
94493587,RT,None,,,,,
94493587,@,None,,,,,
94493587,HuffingtonPost,,,,,Organization,
94493587,:,None,,,,,
94493587,Wildfire,None,,,,,
94493587,near,,,,Location,,
94493587,Colo,,,,Location,,
94493587,0,,,,Location,,
94493587,Springs,,,,Location,,
94493587,growing,None,,,,,
94493587,rapidly,None,,,,,
94493587,",",None,,,,,
94493587,highest,None,,,,,
94493587,priority,None,,,,,
94493587,fire,None,,,,,
94493587,in,None,,,,,
94493587,the,,,,Location,,
94493587,nation,,,,Location,,
94493587,now,None,,,,,
94493587,#,None,,,,,
94493587,WaldoCanyonFire,None,,,,,
94493587,http://t.co/US,None,,,,,
94493587,...,None,,,,,
90430116,,,,,,,
90430116,RT,None,,,,,
90430116,@,None,,,,,
90430116,sarahjanekyle,,,,,,Person
90430116,:,None,,,,,
90430116,Sheriff,,,,,,Person
90430116,:,None,,,,,
90430116,"\""",None,,,,,
90430116,The,None,,,,,
90430116,best,None,,,,,
90430116,thing,None,,,,,
90430116,we,,,,,,Person
90430116,have,None,,,,,
90430116,now,None,,,,,
90430116,is,None,,,,,
90430116,prayer,None,,,,,
90430116,".\""",None,,,,,
90430116,#,None,,,,,
90430116,HighParkFire,None,,,,,
94989859,,,,,,,
94989859,RT,None,,,,,
94989859,@,None,,,,,
94989859,kktv11news,,,,,Organization,
94989859,:,None,,,,,
94989859,The,,Artifact,,,,
94989859,latest,,Artifact,,,,
94989859,fire,,Artifact,,,,
94989859,map,,Artifact,,,,
94989859,...,None,,,,,
94989859,green,None,,,,,
94989859,is,None,,,,,
94989859,the,None,,,,,
94989859,new,None,,,,,
94989859,growth,None,,,,,
94989859,from,None,,,,,
94989859,June,None,,,,,
94989859,27,None,,,,,
94989859,0,None,,,,,
94989859,#,None,,,,,
94989859,WaldoCanyonFire,None,,,,,
94989859,http://t.co/ZkG2WbzT,,Artifact,,Location,,
94414107,,,,,,,
94414107,@,None,,,,,
94414107,We_WoodlandPark,,,,,Organization,Person
94414107,are,None,,,,,
94414107,you,,,,,,Person
94414107,just,None,,,,,
94414107,ignoring,None,,,,,
94414107,my,None,,,,,
94414107,tweets,None,,,,,
94414107,?,None,,,,,
94414107,I,,,,,,Person
94414107,already,None,,,,,
94414107,answered,None,,,,,
94414107,that,None,,,,,
94414107,0,None,,,,,
94414107,#,None,,,,,
94414107,WaldoCanyonFire,None,,,,,
95697339,,,,,,,
95697339,Waldo,,,,Location,,
95697339,Canyon,,,,Location,,
95697339,Fire,None,,,,,
95697339,Day,None,,,,,
95697339,9,None,,,,,
95697339,:,None,,,,,
95697339,Home,None,,,,,
95697339,",",None,,,,,
95697339,but,None,,,,,
95697339,not,None,,,,,
95697339,out,None,,,,,
95697339,of,None,,,,,
95697339,the,None,,,,,
95697339,woods,None,,,,,
95697339,yet,None,,,,,
95697339,http://t.co/v7QohuoG,None,,,,,
95697339,#,None,,,,,
95697339,waldocanyonfire,None,,,,,
95697339,#,None,,,,,
95697339,muslim,None,,,,,
95697339,#,None,,,,,
95697339,tcot,None,,,,,
95697339,#,None,,,,,
95697339,sioa,None,,,,,
94509180,,,,,,,
94509180,RT,None,,,,,
94509180,@,None,,,,,
94509180,Ceschin_3,,,,,,Person
94509180,:,None,,,,,
94509180,Thinking,None,,,,,
94509180,of,None,,,,,
94509180,my,,,,,,Person
94509180,good,,,,,,Person
94509180,friend,,,,,,Person
94509180,@,,,,,,Person
94509180,GSodbinow,,,,,,Person
94509180,who,,,,,,Person
94509180,had,,,,,,Person
94509180,to,,,,,,Person
94509180,evacuate,,,,,,Person
94509180,0,None,,,,,
94509180,Same,None,,,,,
94509180,to,None,,,,,
94509180,@,None,,,,,
94509180,Sarah_lynn51,,,,,,Person
94509180,#,None,,,,,
94509180,waldocanyonfire,None,,,,,
94509180,#,None,,,,,
94509180,fuckthat,None,,,,,
94567582,,,,,,,
94567582,RT,None,,,,,
94567582,@,None,,,,,
94567582,stevejmcmillan,,,,,,Person
94567582,:,None,,,,,
94567582,RT,None,,,,,
94567582,@,None,,,,,
94567582,schneidan,,,,,,Person
94567582,:,None,,,,,
94567582,Terrifying,None,,,,,
94567582,0,None,,,,,
94567582,Speechless,None,,,,,
94567582,0,None,,,,,
94567582,RT,None,,,,,
94567582,@,None,,,,,
94567582,scottseibold,,,,,,Person
94567582,:,None,,,,,
94567582,@,None,,,,,
94567582,mackgene,,,,,,Person
94567582,this,None,,,,,
94567582,is,None,,,,,
94567582,what,None,,,,,
94567582,I,,,,,,Person
94567582,',None,,,,,
94567582,m,None,,,,,
94567582,looking,None,,,,,
94567582,at,None,,,,,
94567582,-,None,,,,,
94567582,#,None,,,,,
94567582,WaldoCanyonFire,None,,,,,
94567582,h,None,,,,,
94567582,...,None,,,,,
94565978,,,,,,,
94565978,RT,None,,,,,
94565978,@,None,,,,,
94565978,huffingtonpost,,,,,Organization,
94565978,:,None,,,,,
94565978,Record,None,,,,,
94565978,-,None,,,,,
94565978,setting,None,,,,,
94565978,heat,None,,,,,
94565978,hampers,None,,,,,
94565978,firefighters,,,,,,Person
94565978,',None,,,,,
94565978,efforts,None,,,,,
94565978,battling,None,,,,,
94565978,wildfires,None,,,,,
94565978,http://t.co/RVmi4wje,None,,,,,
94565978,#,None,,,,,
94565978,COFire,None,,,,,
95605951,,,,,,,
95605951,@,None,,,,,
95605951,jocelynel3,,,,,,Person
95605951,yeah,None,,,,,
95605951,too,,,,,,Person
95605951,many,,,,,,Person
95605951,employees,,,,,,Person
95605951,left,None,,,,,
95605951,town,,,,Location,,
95605951,with,None,,,,,
95605951,the,None,,,,,
95605951,evacs,None,,,,,
95605951,0,None,,,,,
95605951,Hard,None,,,,,
95605951,to,None,,,,,
95605951,get,None,,,,,
95605951,some,None,,,,,
95605951,items,None,,,,,
95605951,in,None,,,,,
95605951,#,None,,,,,
95605951,WoodlandPark,,,,Location,,
95605951,right,None,,,,,
95605951,now,None,,,,,
95605951,0,None,,,,,
95605951,Stinkin,None,,,,,
95605951,',None,,,,,
95605951,#,None,,,,,
95605951,waldocanyonfire,None,,,,,
75974708,,,,,,,
75974708,RT,None,,,,,
75974708,@,None,,,,,
75974708,JeffcoColorado,,,,,Organization,
75974708,Get,None,,,,,
75974708,the,None,,,,,
75974708,latest,None,,,,,
75974708,information,None,,,,,
75974708,for,None,,,,,
75974708,those,,,,,,Person
75974708,impacted,,,,,,Person
75974708,by,,,,,,Person
75974708,the,,,,,,Person
75974708,#,,,,,,Person
75974708,LowerNorthForkFire,,,,,,Person
75974708,:,None,,,,,
75974708,http://t.co/Lqfz2BXL,,,,Location,,
75974708,0,None,,,,,
75974708,#,None,,,,,
75974708,cofire,None,,,,,
94527576,,,,,,,
94527576,RT,None,,,,,
94527576,@,None,,,,,
94527576,csgazette,,,,,Organization,
94527576,:,None,,,,,
94527576,RT,None,,,,,
94527576,@,None,,,,,
94527576,BarbaraCotter,,,,,,Person
94527576,:,None,,,,,
94527576,Fire,None,,,,,
94527576,reported,None,,,,,
94527576,on,None,,,,,
94527576,west,,,,Location,,
94527576,slope,,,,Location,,
94527576,of,,,,Location,,
94527576,Ute,,,,Location,,
94527576,Valley,,,,Location,,
94527576,Park,,,,Location,,
94527576,",",None,,,,,
94527576,scanner,None,,,,,
